subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,8,1500478791926386,1500479324875370,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791943136,1500479324892121,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791959761,1500479324908747,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791976382,1500479324925369,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791993015,1500479324942003,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792010255,1500479324959244,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792027507,1500479324976498,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792044758,1500479324993750,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792059644,1500479325008637,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792076270,1500479325025264,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792093024,1500479325042019,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792109649,1500479325058645,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792126288,1500479325075285,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792142899,1500479325091897,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792160145,1500479325109144,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792176811,1500479325125811,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792194143,1500479325143144,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792211394,1500479325160396,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792226154,1500479325175158,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792242907,1500479325191912,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792259532,1500479325208538,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792276160,1500479325225167,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792292785,1500479325241793,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792309410,1500479325258419,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792326650,1500479325275660,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792344027,1500479325293038,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792361278,1500479325310290,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792376038,1500479325325051,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792392790,1500479325341804,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792409418,1500479325358433,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792426047,1500479325375064,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
